Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
10.058131400102301,0.0,0.0,8.0,37.3506,5.0,1.0,2.0,3.0,1024.6662,1.0
17.7,0.0,0.030060895,13.0,166.4816,3.0,1.0,2.0,2.0,2013.3792,25.0
14.35,0.0,0.081050006,0.0,79.196,2.0,1.0,1.0,1.0,1278.336,23.0
20.0,1.0,0.051783761,5.0,125.8678,2.0,1.0,1.0,1.0,3433.5306,23.0
12.3,0.0,0.0,0.0,37.2874,1.0,0.0,2.0,1.0,705.748,3.0
10.3,1.0,0.024998007,0.0,174.4422,3.0,1.0,2.0,2.0,3448.844,25.0
15.6,1.0,0.105208448,13.0,170.5764,1.0,0.0,2.0,1.0,4466.1864,3.0
9.8,1.0,0.14118383,0.0,50.5008,3.0,1.0,2.0,2.0,253.004,25.0
11.1,0.0,0.135692831,13.0,220.0482,3.0,1.0,2.0,2.0,2628.5784,25.0
11.252583424487725,0.0,0.116347087,5.0,76.867,5.0,1.0,2.0,3.0,2526.711,1.0
11.8,0.0,0.12150063,6.0,46.8402,1.0,0.0,2.0,1.0,413.4618,3.0
7.72,1.0,0.088864488,6.0,119.3466,2.0,1.0,1.0,1.0,3064.0116,23.0
12.760180389095963,0.0,0.070912843,5.0,121.5098,5.0,1.0,2.0,3.0,2410.196,1.0
19.6,1.0,0.041571557,5.0,49.9376,8.0,2.0,0.0,1.0,623.1888,13.0
6.425,0.0,0.093454899,6.0,175.3712,8.0,2.0,0.0,1.0,2988.1104,13.0
20.85,0.0,0.021329793,6.0,105.5306,8.0,2.0,0.0,1.0,940.7754,13.0
18.0,0.0,0.079299474,9.0,170.5422,0.0,2.0,2.0,0.0,344.8844,14.0
7.05,0.0,0.085138334,13.0,108.6912,7.0,2.0,1.0,1.0,1310.2944,18.0
16.25,0.0,0.087175137,4.0,98.341,8.0,2.0,0.0,1.0,1351.574,13.0
20.7,0.0,0.093214498,4.0,74.667,2.0,1.0,1.0,1.0,2143.876,23.0
5.44,0.0,0.025458716,4.0,241.2538,1.0,0.0,2.0,1.0,3124.5994,3.0
20.5,0.0,0.032741422,9.0,40.4822,1.0,0.0,2.0,1.0,589.233,3.0
12.35,1.0,0.038560279,6.0,109.857,9.0,1.0,0.0,1.0,1208.427,15.0
14.387913172335717,0.0,0.130544568,5.0,248.046,5.0,1.0,2.0,3.0,7883.072,1.0
4.61,0.0,0.122629121,7.0,175.4396,6.0,2.0,1.0,1.0,2616.594,20.0
8.275,0.0,0.110913601,9.0,106.3306,2.0,2.0,1.0,1.0,1254.3672,23.0
11.766792290319366,0.0,0.121635591,6.0,175.4738,5.0,1.0,2.0,3.0,2954.1546,1.0
8.27,1.0,0.128449055,14.0,186.5924,3.0,1.0,2.0,2.0,4442.2176,25.0
7.905,0.0,0.055098434,5.0,109.2254,7.0,1.0,1.0,1.0,976.7286,18.0
16.2,0.0,0.0,8.0,182.1608,9.0,1.0,0.0,1.0,3123.9336,15.0
14.519635931167915,0.0,0.0,6.0,258.3988,4.0,2.0,0.0,0.0,256.9988,1.0
13.6,0.0,0.010013429,9.0,176.437,7.0,1.0,1.0,1.0,4587.362,18.0
9.395,0.0,0.040187877,11.0,85.6908,2.0,1.0,1.0,1.0,1593.9252,23.0
7.35,1.0,0.024044279,6.0,241.0512,0.0,2.0,2.0,0.0,242.3512,14.0
15.35,0.0,0.014007727,5.0,38.319,1.0,0.0,2.0,1.0,292.952,3.0
14.5,1.0,0.041214746,3.0,42.0454,1.0,0.0,2.0,1.0,629.181,3.0
12.6,1.0,0.031663212,0.0,173.2764,3.0,1.0,2.0,2.0,1030.6584,25.0
10.8,1.0,0.0,0.0,39.3138,1.0,0.0,2.0,1.0,1015.345,3.0
18.85,0.0,0.042716162,3.0,257.833,9.0,1.0,0.0,1.0,3332.329,15.0
12.15,0.0,0.06479182,11.0,254.004,7.0,1.0,1.0,1.0,2277.036,18.0
11.6,1.0,0.009761175,13.0,226.9404,6.0,2.0,1.0,1.0,1800.3232,20.0
15.3,0.0,0.02295878,9.0,101.6332,1.0,0.0,2.0,1.0,1845.5976,3.0
20.35,1.0,0.030927632,4.0,256.8672,8.0,2.0,0.0,1.0,3579.3408,13.0
14.5,0.0,0.103752817,4.0,155.1998,0.0,1.0,2.0,0.0,307.5996,14.0
6.89,1.0,0.136428395,13.0,193.982,8.0,2.0,0.0,1.0,1737.738,13.0
14.6,1.0,0.071904258,6.0,106.8254,0.0,2.0,2.0,0.0,108.5254,14.0
16.85,1.0,0.026627857,3.0,93.712,3.0,1.0,2.0,2.0,745.696,25.0
8.93,0.0,0.028393624,4.0,153.434,1.0,0.0,2.0,1.0,1378.206,3.0
8.31,1.0,0.116331694,13.0,176.9028,2.0,0.0,1.0,1.0,3010.7476,23.0
19.0,0.0,0.112893408,13.0,131.0626,0.0,1.0,2.0,0.0,524.6504,14.0
9.74975992904832,1.0,0.017937483,10.0,103.499,5.0,1.0,2.0,3.0,1547.985,1.0
18.155831337772852,1.0,0.164438907,5.0,188.4214,4.0,2.0,0.0,0.0,376.8428,1.0
5.19,1.0,0.044252621,10.0,102.599,8.0,2.0,0.0,1.0,1651.184,13.0
17.0,0.0,0.120060274,5.0,246.5434,2.0,1.0,1.0,1.0,4470.1812,23.0
11.65,1.0,0.010909704,10.0,110.8544,1.0,0.0,2.0,1.0,1677.816,3.0
20.25,0.0,0.059055045,9.0,247.346,7.0,1.0,1.0,1.0,1970.768,18.0
10.0,0.0,0.149223055,8.0,145.8102,0.0,1.0,2.0,0.0,874.8612,14.0
9.885640548765746,1.0,0.084404264,4.0,49.5376,4.0,2.0,0.0,0.0,143.8128,1.0
11.1,1.0,0.054079556,6.0,165.9526,2.0,1.0,1.0,1.0,2631.2416,23.0
11.8,1.0,0.057655493,10.0,152.6366,3.0,1.0,2.0,2.0,1662.5026,25.0
9.695,1.0,0.030413777,13.0,221.3114,3.0,1.0,2.0,2.0,2217.114,25.0
13.65,0.0,0.049496899,6.0,151.505,2.0,1.0,1.0,1.0,2846.295,23.0
17.75,1.0,0.029653914,6.0,140.5838,8.0,2.0,0.0,1.0,2669.1922,13.0
11.3,0.0,0.047912071,9.0,179.866,3.0,1.0,2.0,2.0,1258.362,25.0
11.179628459281135,0.0,0.066611321,13.0,178.237,5.0,1.0,2.0,3.0,3705.177,1.0
19.35,0.0,0.016611475,5.0,122.0098,8.0,2.0,0.0,1.0,2651.2156,13.0
6.905,1.0,0.03822479,4.0,99.8726,7.0,2.0,1.0,1.0,587.2356,18.0
13.5,1.0,0.129016487,15.0,98.4068,9.0,1.0,0.0,1.0,1846.9292,15.0
16.85,1.0,0.080141165,13.0,111.4544,2.0,1.0,1.0,1.0,2013.3792,23.0
20.6,1.0,0.0480335,6.0,188.2556,7.0,1.0,1.0,1.0,3755.112,18.0
6.175,1.0,0.179355893,10.0,94.1752,9.0,1.0,0.0,1.0,575.2512,15.0
18.5,1.0,0.062510529,5.0,146.8418,3.0,1.0,2.0,2.0,2059.9852,25.0
13.35,0.0,0.038519399,13.0,236.8564,6.0,2.0,1.0,1.0,5005.4844,20.0
15.114264958101314,0.0,0.047827139,9.0,105.3622,5.0,1.0,2.0,3.0,3387.5904,1.0
8.115,1.0,0.032208865,3.0,154.9972,9.0,1.0,0.0,1.0,3739.1328,15.0
15.85,0.0,0.078874948,3.0,37.4506,3.0,1.0,2.0,2.0,303.6048,25.0
12.322191287889671,1.0,0.097275777,1.0,223.9088,4.0,2.0,0.0,0.0,223.7088,1.0
16.35,0.0,0.020664178,6.0,50.8324,2.0,1.0,1.0,1.0,1298.31,23.0
21.35,0.0,0.078060605,6.0,96.0094,3.0,1.0,2.0,2.0,380.8376,25.0
12.15,0.0,0.131714183,5.0,245.846,3.0,1.0,2.0,2.0,4434.228,25.0
16.6,0.0,0.135944247,7.0,172.0422,9.0,1.0,0.0,1.0,2586.633,15.0
11.6,1.0,0.077478931,5.0,170.3106,3.0,1.0,2.0,2.0,4277.765,25.0
20.6,1.0,0.046114018,13.0,178.2344,7.0,1.0,1.0,1.0,1070.6064,18.0
10.473350750825398,1.0,0.161030847,3.0,251.2408,4.0,2.0,0.0,0.0,1001.3632,1.0
20.1,1.0,0.054455495,5.0,149.5366,8.0,2.0,0.0,1.0,2871.5954,13.0
13.65,1.0,0.0,4.0,186.024,3.0,1.0,2.0,2.0,4287.752,25.0
13.3,0.0,0.080257683,4.0,232.63,2.0,1.0,1.0,1.0,1864.24,23.0
10.566603157921513,0.0,0.059037538,9.0,237.7248,5.0,1.0,2.0,3.0,2607.2728,1.0
10.234016203091485,0.0,0.094916347,14.0,172.3106,5.0,1.0,2.0,3.0,4277.765,1.0
16.35,0.0,0.034393057,6.0,50.8324,0.0,2.0,2.0,0.0,155.7972,14.0
5.32,0.0,0.093261677,8.0,100.9674,3.0,1.0,2.0,2.0,1222.4088,25.0
15.0,1.0,0.16143544,3.0,185.1266,8.0,2.0,0.0,1.0,2766.399,13.0
8.27,1.0,0.089479661,13.0,148.6708,1.0,0.0,2.0,1.0,2106.5912,3.0
11.342080214526623,0.0,0.008722342,6.0,123.5414,5.0,1.0,2.0,3.0,4508.1318,1.0
13.1,0.0,0.020988798,4.0,117.7782,2.0,1.0,1.0,1.0,1191.782,23.0
12.5,0.0,0.081260969,10.0,221.7798,9.0,1.0,0.0,1.0,3085.3172,15.0
19.1,0.0,0.045308131,4.0,42.5138,8.0,2.0,0.0,1.0,649.8208,13.0
11.3,0.0,0.06705851,9.0,194.0478,2.0,2.0,1.0,1.0,3293.7126,23.0
13.65,0.0,0.035930784,13.0,184.4924,1.0,0.0,2.0,1.0,9069.5276,3.0
16.35949238967917,0.0,0.018813776,8.0,235.259,5.0,1.0,2.0,3.0,5672.616,1.0
14.704987576768735,0.0,0.032099989,8.0,164.1526,5.0,1.0,2.0,3.0,2960.1468,1.0
18.85,1.0,0.06823032,4.0,121.044,3.0,1.0,2.0,2.0,1557.972,25.0
5.59,1.0,0.056592115,13.0,65.0168,6.0,2.0,1.0,1.0,447.4176,20.0
18.6,0.0,0.012643035,9.0,119.8414,1.0,0.0,2.0,1.0,365.5242,3.0
9.31,0.0,0.063529046,5.0,63.751,0.0,2.0,2.0,0.0,126.502,14.0
6.17,0.0,0.010630949,10.0,65.9826,8.0,2.0,0.0,1.0,1162.4868,13.0
5.175,1.0,0.029490377,13.0,107.6622,6.0,2.0,1.0,1.0,2858.2794,20.0
9.612082789516124,0.0,0.129983688,9.0,93.0462,4.0,2.0,0.0,0.0,185.0924,1.0
19.2,1.0,0.094300933,5.0,187.5214,3.0,1.0,2.0,2.0,1695.7926,25.0
12.85,1.0,0.152001201,6.0,252.3382,1.0,0.0,2.0,1.0,6056.1168,3.0
16.25,0.0,0.039113587,9.0,116.0176,1.0,0.0,2.0,1.0,1488.7288,3.0
6.13,0.0,0.02848169,9.0,110.4912,2.0,2.0,1.0,1.0,1310.2944,23.0
12.3,0.0,0.05271592,9.0,189.653,3.0,1.0,2.0,2.0,569.259,25.0
12.171208017251416,0.0,0.182493512,8.0,258.8278,4.0,2.0,0.0,0.0,1041.3112,1.0
10.1,0.0,0.050562853,8.0,153.3656,0.0,2.0,2.0,0.0,463.3968,14.0
11.15,0.0,0.07366703,11.0,66.2142,3.0,1.0,2.0,2.0,131.8284,25.0
19.35,0.0,0.03322326,10.0,172.0738,3.0,1.0,2.0,2.0,3301.7022,25.0
17.25,0.0,0.037396492,14.0,165.6526,2.0,2.0,1.0,1.0,1808.9786,23.0
19.85,0.0,0.054015429,12.0,196.3768,6.0,2.0,1.0,1.0,4138.6128,20.0
9.5,1.0,0.02210346,10.0,194.7452,7.0,2.0,1.0,1.0,1370.2164,18.0
9.395,0.0,0.099274694,13.0,104.528,9.0,1.0,0.0,1.0,852.224,15.0
4.59,0.0,0.070721656,14.0,113.286,1.0,0.0,2.0,1.0,1471.418,3.0
5.98,0.0,0.043554614,6.0,148.2418,6.0,2.0,1.0,1.0,2354.2688,20.0
6.46,1.0,0.04923932,6.0,144.4102,9.0,1.0,0.0,1.0,4374.306,15.0
7.02,0.0,0.08114883,6.0,146.8734,6.0,2.0,1.0,1.0,3563.3616,20.0
8.52,0.0,0.027054244,14.0,151.5682,6.0,2.0,1.0,1.0,3506.7686,20.0
12.6,1.0,0.036773101,6.0,250.3092,0.0,2.0,2.0,0.0,249.0092,14.0
5.94,1.0,0.049163321,1.0,186.4556,0.0,2.0,2.0,0.0,563.2668,14.0
16.25,0.0,0.078168739,3.0,91.3804,8.0,2.0,0.0,1.0,1653.8472,13.0
10.695,0.0,0.05337973,5.0,56.7904,9.0,1.0,0.0,1.0,1113.2176,15.0
5.88,1.0,0.030418998,5.0,103.099,2.0,2.0,1.0,1.0,1341.587,23.0
9.3,0.0,0.111673587,1.0,65.7826,3.0,1.0,2.0,2.0,968.739,25.0
19.5,1.0,0.027341529,3.0,158.292,6.0,2.0,1.0,1.0,3994.8,20.0
5.82,1.0,0.077634044,6.0,256.433,3.0,1.0,2.0,2.0,3844.995,25.0
8.68,0.0,0.008835694,5.0,96.5384,8.0,2.0,0.0,1.0,1182.4608,13.0
15.7,0.0,0.055990291,8.0,153.2024,8.0,2.0,0.0,1.0,3795.06,13.0
9.260565696482505,1.0,0.00799548,5.0,78.5618,5.0,1.0,2.0,3.0,2255.7304,1.0
12.8,0.0,0.076369874,6.0,97.241,3.0,1.0,2.0,2.0,1448.115,25.0
15.1,0.0,0.095351065,0.0,158.6604,7.0,1.0,1.0,1.0,2535.3664,18.0
7.31,0.0,0.026783871,13.0,108.157,6.0,2.0,1.0,1.0,1098.57,20.0
13.055965239664003,0.0,0.01520491,13.0,197.2084,5.0,1.0,2.0,3.0,4166.5764,1.0
12.35,0.0,0.099757833,6.0,113.9518,8.0,2.0,0.0,1.0,910.8144,13.0
16.6,0.0,0.0,3.0,117.3124,1.0,0.0,2.0,1.0,2014.7108,3.0
14.35,1.0,0.090896452,5.0,231.2984,6.0,2.0,1.0,1.0,6024.1584,20.0
7.075,0.0,0.022602061,5.0,98.1068,9.0,1.0,0.0,1.0,1458.102,15.0
18.25,0.0,0.044250304,7.0,174.708,8.0,2.0,0.0,1.0,2423.512,13.0
13.1,0.0,0.075885921,4.0,165.1158,3.0,1.0,2.0,2.0,1504.0422,25.0
7.68,0.0,0.153177941,8.0,85.2224,3.0,1.0,2.0,2.0,1278.336,25.0
19.7,1.0,0.0,0.0,197.911,7.0,1.0,1.0,1.0,1767.699,18.0
8.52,0.0,0.027114238,14.0,151.9682,7.0,1.0,1.0,1.0,1677.1502,18.0
17.75,1.0,0.049634572,6.0,140.2838,0.0,2.0,2.0,0.0,280.9676,14.0
11.662709290666605,1.0,0.0,13.0,112.2544,5.0,1.0,2.0,3.0,3914.904,1.0
5.785,1.0,0.040587146,13.0,180.366,2.0,1.0,1.0,1.0,1258.362,23.0
5.945,0.0,0.093008616,9.0,127.8652,6.0,2.0,1.0,1.0,2195.8084,20.0
18.25,1.0,0.17179432,4.0,154.663,2.0,1.0,1.0,1.0,2659.871,23.0
8.68,0.0,0.008828341,5.0,99.9384,1.0,0.0,2.0,1.0,689.7688,3.0
11.65,0.0,0.033858187,12.0,113.386,8.0,2.0,0.0,1.0,2603.278,13.0
19.25,1.0,0.034841089,3.0,141.1496,3.0,1.0,2.0,2.0,282.2992,25.0
16.2,0.0,0.08425957,9.0,192.3162,0.0,2.0,2.0,0.0,769.6648,14.0
13.0,1.0,0.083444376,3.0,195.8426,1.0,0.0,2.0,1.0,4152.5946,3.0
17.75,0.0,0.030497325,4.0,256.9672,7.0,1.0,1.0,1.0,1534.0032,18.0
12.15,0.0,0.131179812,5.0,245.246,8.0,2.0,0.0,1.0,3202.498,13.0
6.32,0.0,0.012737719,10.0,38.5822,9.0,1.0,0.0,1.0,353.5398,15.0
17.25,1.0,0.159165324,6.0,63.4194,6.0,2.0,1.0,1.0,1547.985,20.0
7.72,0.0,0.122015744,6.0,121.744,3.0,1.0,2.0,2.0,2277.036,25.0
18.85,1.0,0.068091318,4.0,120.644,7.0,1.0,1.0,1.0,3475.476,18.0
19.7,0.0,0.067314073,13.0,175.137,2.0,1.0,1.0,1.0,2822.992,23.0
14.5,1.0,0.041249072,3.0,40.5454,8.0,2.0,0.0,1.0,1216.4166,13.0
17.7,0.0,0.174340475,6.0,116.6834,6.0,2.0,1.0,1.0,3570.6854,20.0
15.7,1.0,0.11454343,3.0,113.7202,6.0,2.0,1.0,1.0,3263.0858,20.0
9.695,0.0,0.029693277,13.0,159.792,3.0,1.0,2.0,2.0,2716.464,25.0
11.8,1.0,0.107057186,4.0,224.1772,8.0,2.0,0.0,1.0,3558.0352,13.0
14.594757277342293,0.0,0.009921107,0.0,183.6924,4.0,2.0,0.0,0.0,555.2772,1.0
9.65954591382739,0.0,0.031583053,9.0,260.991,5.0,1.0,2.0,3.0,7100.757,1.0
15.2,0.0,0.097043739,8.0,116.8492,6.0,2.0,1.0,1.0,2664.5316,20.0
8.77,1.0,0.046762633,6.0,170.8422,6.0,2.0,1.0,1.0,1724.422,20.0
19.7,0.0,0.064909488,3.0,88.5198,6.0,2.0,1.0,1.0,1308.297,20.0
10.5,0.0,0.011305479,9.0,235.5248,9.0,1.0,0.0,1.0,4740.496,15.0
15.1,1.0,0.0,6.0,146.2786,0.0,2.0,2.0,0.0,433.4358,14.0
5.405,1.0,0.053576661,3.0,200.5742,1.0,0.0,2.0,1.0,2388.8904,3.0
20.35,1.0,0.150947728,10.0,81.0276,1.0,0.0,2.0,1.0,1868.2348,3.0
10.532857379352748,0.0,0.10818157,4.0,149.605,4.0,2.0,0.0,0.0,449.415,1.0
5.785,1.0,0.038749536,6.0,262.0252,6.0,2.0,1.0,1.0,4459.5284,20.0
11.8,0.0,0.113790879,14.0,185.3924,3.0,1.0,2.0,2.0,370.1848,25.0
11.668234281790289,0.0,0.065313024,5.0,47.1402,5.0,1.0,2.0,3.0,1516.0266,1.0
12.5,0.0,0.0,15.0,127.102,2.0,2.0,1.0,1.0,253.004,23.0
6.11,1.0,0.152813518,14.0,45.6086,2.0,1.0,1.0,1.0,1025.9978,23.0
7.105,0.0,0.044771473,9.0,58.2562,1.0,0.0,2.0,1.0,592.562,3.0
8.5,0.0,0.098083231,3.0,50.3324,7.0,2.0,1.0,1.0,675.1212,18.0
16.7,1.0,0.06121901,0.0,100.0384,2.0,1.0,1.0,1.0,1970.768,23.0
17.1,1.0,0.047073322,3.0,138.6838,2.0,2.0,1.0,1.0,2950.1598,23.0
8.325,0.0,0.029953314,6.0,39.5138,2.0,1.0,1.0,1.0,568.5932,23.0
15.85,0.0,0.0,13.0,55.1956,1.0,0.0,2.0,1.0,1255.6988,3.0
12.019376795040627,0.0,0.040520754,11.0,153.934,4.0,2.0,0.0,0.0,153.134,1.0
13.39279496805435,0.0,0.052554508,13.0,190.3504,5.0,1.0,2.0,3.0,1917.504,1.0
12.15,0.0,0.018514652,5.0,252.7698,2.0,2.0,1.0,1.0,5834.4054,23.0
15.85,0.0,0.07871426,3.0,37.2506,7.0,1.0,1.0,1.0,493.3578,18.0
17.1,0.0,0.054197299,1.0,83.5566,6.0,2.0,1.0,1.0,1860.2452,20.0
15.5,0.0,0.103442268,13.0,144.847,8.0,2.0,0.0,1.0,2433.499,13.0
14.15,0.0,0.095360186,14.0,172.3106,6.0,2.0,1.0,1.0,3251.1014,20.0
14.813663828039452,0.0,0.053031857,3.0,149.1734,5.0,1.0,2.0,3.0,4454.202,1.0
6.865,0.0,0.013990601,14.0,127.6652,6.0,2.0,1.0,1.0,2841.6344,20.0
16.5,1.0,0.066237024,2.0,183.1292,6.0,2.0,1.0,1.0,6385.022,20.0
14.5,0.0,0.089761211,8.0,159.4604,6.0,2.0,1.0,1.0,2376.906,20.0
19.35,1.0,0.01863822,13.0,110.2544,3.0,1.0,2.0,2.0,1677.816,25.0
8.51,0.0,0.016176344,9.0,192.1478,3.0,1.0,2.0,2.0,1937.478,25.0
6.65,0.0,0.089196394,3.0,147.0734,0.0,2.0,2.0,0.0,296.9468,14.0
7.39,0.0,0.092782895,9.0,252.6066,8.0,2.0,0.0,1.0,2259.0594,13.0
10.895,0.0,0.0358031,6.0,130.3284,9.0,1.0,0.0,1.0,2504.7396,15.0
8.63,1.0,0.028271345,3.0,170.5422,6.0,2.0,1.0,1.0,2069.3064,20.0
7.75,0.0,0.043238822,0.0,92.5436,8.0,2.0,0.0,1.0,1701.7848,13.0
12.15,0.0,0.037955309,10.0,62.8826,9.0,1.0,0.0,1.0,710.4086,15.0
18.25,0.0,0.089186083,5.0,194.3452,3.0,1.0,2.0,2.0,4502.1396,25.0
19.85,0.0,0.044566659,4.0,88.5856,9.0,1.0,0.0,1.0,703.0848,15.0
9.3,0.0,0.028638276,0.0,195.8136,3.0,1.0,2.0,2.0,2138.5496,25.0
13.092876634690805,1.0,0.057762301,6.0,237.3564,5.0,1.0,2.0,3.0,2145.2076,1.0
5.98,0.0,0.075711199,7.0,55.6614,7.0,1.0,1.0,1.0,331.5684,18.0
10.42600408045093,0.0,0.027767577,0.0,82.1592,4.0,2.0,0.0,0.0,412.796,1.0
7.02,0.0,0.049865399,4.0,82.925,8.0,2.0,0.0,1.0,1165.15,13.0
7.72,0.0,0.052061483,6.0,76.7986,9.0,1.0,0.0,1.0,1324.2762,15.0
5.925,1.0,0.096387053,4.0,45.6086,1.0,0.0,2.0,1.0,356.8688,3.0
9.695,1.0,0.128176489,0.0,224.8404,1.0,0.0,2.0,1.0,3600.6464,3.0
12.6,0.0,0.064110725,8.0,122.3414,8.0,2.0,0.0,1.0,243.6828,13.0
15.6,1.0,0.035561344,13.0,112.1518,9.0,1.0,0.0,1.0,1821.6288,15.0
16.7,1.0,0.119647957,6.0,180.9976,9.0,1.0,0.0,1.0,4165.2448,15.0
18.0,1.0,0.238831875,6.0,88.2514,0.0,2.0,2.0,0.0,88.5514,14.0
10.839643591386135,1.0,0.075676339,5.0,190.4846,5.0,1.0,2.0,3.0,8789.8916,1.0
20.85,0.0,0.021416681,6.0,104.6306,3.0,1.0,2.0,2.0,1149.8366,25.0
15.583152092604573,0.0,0.024766802,9.0,151.0392,5.0,1.0,2.0,3.0,3281.0624,1.0
18.7,1.0,0.070691729,5.0,230.201,8.0,2.0,0.0,1.0,5742.525,13.0
14.499477463242139,1.0,0.030693309,3.0,228.0352,5.0,1.0,2.0,3.0,10306.584,1.0
18.85,0.0,0.055671582,0.0,133.3284,2.0,1.0,1.0,1.0,263.6568,23.0
11.65,0.0,0.040507228,6.0,186.924,6.0,2.0,1.0,1.0,2237.088,20.0
16.5,0.0,0.035626319,8.0,93.112,1.0,0.0,2.0,1.0,932.12,3.0
15.6,0.0,0.143688905,2.0,128.1994,3.0,1.0,2.0,2.0,2184.4898,25.0
12.3,1.0,0.106542886,6.0,173.2396,7.0,2.0,1.0,1.0,3139.9128,18.0
16.732396158312874,1.0,0.208662546,4.0,231.83,4.0,2.0,0.0,0.0,466.06,1.0
10.65,0.0,0.024107056,6.0,56.6272,2.0,2.0,1.0,1.0,447.4176,23.0
16.2,0.0,0.104058452,3.0,102.499,2.0,1.0,1.0,1.0,2063.98,23.0
10.5,1.0,0.048403392,4.0,48.2376,3.0,1.0,2.0,2.0,527.3136,25.0
12.282189223449095,1.0,0.026391403,3.0,92.812,5.0,1.0,2.0,3.0,2609.936,1.0
7.55,1.0,0.031007381,6.0,123.4072,7.0,2.0,1.0,1.0,2082.6224,18.0
13.845192388810485,0.0,0.150672399,3.0,104.728,5.0,1.0,2.0,3.0,2450.144,1.0
13.35,1.0,0.149598628,13.0,179.466,9.0,1.0,0.0,1.0,3775.086,15.0
16.0,0.0,0.077290355,6.0,44.5086,2.0,1.0,1.0,1.0,713.7376,23.0
11.45607891880355,1.0,0.078758649,13.0,103.0016,4.0,2.0,0.0,0.0,202.4032,1.0
16.85,0.0,0.036359891,13.0,90.7488,1.0,0.0,2.0,1.0,2263.72,3.0
8.185,0.0,0.046747071,6.0,49.9692,2.0,1.0,1.0,1.0,837.5764,23.0
19.7,0.0,0.0,7.0,125.9362,9.0,1.0,0.0,1.0,1635.8706,15.0
10.8,0.0,0.041865848,8.0,189.7214,8.0,2.0,0.0,1.0,5841.0634,13.0
12.6,1.0,0.031713126,0.0,172.5764,2.0,1.0,1.0,1.0,1030.6584,23.0
16.7,0.0,0.07044068,4.0,216.885,3.0,1.0,2.0,2.0,6275.165,25.0
13.1,0.0,0.006087409,5.0,185.0898,3.0,1.0,2.0,2.0,1870.898,25.0
14.85,1.0,0.035456465,6.0,162.2578,2.0,1.0,1.0,1.0,3690.5294,23.0
14.956713699722755,0.0,0.142107998,6.0,150.3734,4.0,2.0,0.0,0.0,296.9468,1.0
13.0,1.0,0.030064132,3.0,58.022,1.0,0.0,2.0,1.0,898.83,3.0
12.1,0.0,0.029781363,14.0,146.9444,8.0,2.0,0.0,1.0,1596.5884,13.0
11.3,0.0,0.056387854,0.0,245.4118,1.0,0.0,2.0,1.0,6669.3186,3.0
10.0,0.0,0.038653608,6.0,245.4144,1.0,0.0,2.0,1.0,7105.4176,3.0
20.6,0.0,0.083172413,0.0,121.0756,7.0,1.0,1.0,1.0,1696.4584,18.0
11.5,1.0,0.020565921,4.0,86.054,6.0,2.0,1.0,1.0,1384.864,20.0
11.8,0.0,0.008609602,8.0,114.8492,2.0,2.0,1.0,1.0,1390.1904,23.0
8.895,0.0,0.121180705,2.0,177.037,0.0,2.0,2.0,0.0,176.437,14.0
9.3,0.0,0.174703862,13.0,104.0964,7.0,1.0,1.0,1.0,1788.3388,18.0
10.880096947856408,1.0,0.127800388,5.0,177.037,5.0,1.0,2.0,3.0,4587.362,1.0
19.1,0.0,0.296713665,9.0,171.8422,0.0,2.0,2.0,0.0,1034.6532,14.0
17.85,0.0,0.018125948,8.0,94.9094,2.0,2.0,1.0,1.0,761.6752,23.0
6.445,0.0,0.029859711,0.0,94.1436,2.0,1.0,1.0,1.0,1418.154,23.0
12.65,0.0,0.116203156,10.0,53.5324,0.0,1.0,2.0,0.0,415.4592,14.0
13.15,0.0,0.09264951,9.0,157.8604,6.0,2.0,1.0,1.0,3803.0496,20.0
17.499188041351612,0.0,0.081197035,1.0,121.7414,4.0,2.0,0.0,0.0,365.5242,1.0
15.0,0.0,0.049070183,14.0,61.9168,6.0,2.0,1.0,1.0,767.0016,20.0
11.65,0.0,0.131394793,0.0,151.9024,1.0,0.0,2.0,1.0,1669.8264,3.0
20.1,1.0,0.0,5.0,152.2366,0.0,2.0,2.0,0.0,151.1366,14.0
17.35,0.0,0.0,0.0,102.9016,8.0,2.0,0.0,1.0,1922.8304,13.0
18.1,0.0,0.022526293,6.0,95.0094,2.0,1.0,1.0,1.0,1713.7692,23.0
8.5,0.0,0.163838951,3.0,51.3324,0.0,2.0,2.0,0.0,311.5944,14.0
14.1,0.0,0.11349714,0.0,56.1956,7.0,1.0,1.0,1.0,1364.89,18.0
11.8,1.0,0.094185483,13.0,126.2704,2.0,1.0,1.0,1.0,2002.7264,23.0
6.035,0.0,0.14113846,13.0,155.0998,1.0,0.0,2.0,1.0,3691.1952,3.0
11.789306810146433,0.0,0.164006137,13.0,113.2834,4.0,2.0,0.0,0.0,575.917,1.0
12.5,0.0,0.17314115,9.0,168.4448,0.0,2.0,2.0,0.0,170.4448,14.0
20.85,0.0,0.039555016,10.0,116.8808,6.0,2.0,1.0,1.0,820.2656,20.0
14.0,1.0,0.037580877,5.0,162.6526,9.0,1.0,0.0,1.0,4275.7676,15.0
17.25,0.0,0.035064318,4.0,92.412,8.0,2.0,0.0,1.0,1304.968,13.0
